review_id,user_id,business_id,stars_x,text,name,address,city,state,postal_code,latitude,longitude,stars_y,review_count_x,is_open,attributes,categories,review_count
hvyDrBHpzky5ulYcoAW0Fg,Zr4VzcOr8pRlxaRDIroEhw,9gObo5ltOMo6UgsaXaHPWA,4.0,"We had a great dinner at R2L during Restaurant Week.  Everything was great, but I'm only giving it 4 stars primarily because of the price.  We'd love to go back, but the food is so pricey, we'll probably wait until a (very) special occasion.  

I had been to R2L for drinks during Center City Sips and wanted to try it for dinner as the menu looked very good and I couldn't get enough of the view.  The only reservation I could get was for 5:30pm on a Wednesday night of Restaurant Week (I really appreciate that they're on Open Table).  While we weren't there for sunset, the timing was fine as it turned out to be a cloudy day.  We had a table with a great view to the west.  

The server was so welcoming and accommodating.  Everything we ate was fantastic.  My risotto was awesome and a huuuuge portion, but my husband's entree wasn't as big.  Still hungry, he tried three times to get more of the bread (which was delicious, by the way), asking everyone that passed by our table from our server to beyond, but we never got a second helping which was a little annoying.

One item of note was the noise at the bar.  We were seated immediately adjacent to the bar area, and it was quite loud.  Both Wednesdays we were there, for Center City Sips a few weeks ago and for Restaurant Week recently, the bar was incredibly packed and loud.  R2L seems to be a swanky, popular place to get a drink after work, but maybe the crowd disperses a little bit later in the evening..  

The food really was incredibly good, and I do look forward to going again, hopefully getting a window seat, away from the bar area, on a very special occasion or for the next restaurant week!",R2L,"50 S 16th St, Fl 37",Philadelphia,PA,19102,39.9516172612,-75.167190457,3.5,787.0,0.0,"{'RestaurantsAttire': ""u'dressy'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '3', 'GoodForKids': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForDancing': 'False', 'DogsAllowed': 'False'}","American (New), Lounges, Nightlife, Cocktail Bars, Bars, Restaurants",335.84615384615387
FcHwddpUApSU7llw_oTubw,n7Uu8A45iUR_pJgQu9n3xQ,9gObo5ltOMo6UgsaXaHPWA,4.0,"I really liked R2L. I can't speak as much to the value as I didn't pick up the tab though. But the food was delicious. They add a mix to their food so it isnt just the standard. For apps we enjoyed the lobster, crab cakes, mini burgers, bacon wrapped scallops dumplings, and the flat bread. All were delicious. The bread basket was even good! I was full just from that alone and completely satisfied. But then for the main course I got the lobster paella. Not at all what I was expecting. I lived in spain and was thinking traditional paella. This was more of a seafood medley - no rice. It was delicious as well but just an fyi. Most people at my table got the steak and ribs which was also very good. Everyone enjoyed their meals. 

We had to go for dessert and ended up getting a vanilla cake with ice cream. So yummy. R2L also brough us 2 complimentary pallet cleansers which were interesting. Nice of them, but nothing to write about.

Drinks were good - liked their wine choice. Our waiter was friendly and knowledgeable. He definitely pushed only expensive items when asked for recommendations of wine and entrees though which annoyed me.

We came for dinner but walked through the bar to our table. Happy Hour was packed and looked fun. It is a little too dark for my taste but it is a nice place and the deals were awesome. Stella was $3 as were other beers and they had a selection of wines for $5.

And lastly - the ambiance. I liked how it was decorated but it would have been lighter. The way the tables were set gave enough space to not be on top of people and to feel private. And the views of the city were awesome.",R2L,"50 S 16th St, Fl 37",Philadelphia,PA,19102,39.9516172612,-75.167190457,3.5,787.0,0.0,"{'RestaurantsAttire': ""u'dressy'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '3', 'GoodForKids': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForDancing': 'False', 'DogsAllowed': 'False'}","American (New), Lounges, Nightlife, Cocktail Bars, Bars, Restaurants",335.84615384615387
Yejlr4J825ONHfko9AF89Q,REFGsoLynoBWxdTEJeXYfw,9gObo5ltOMo6UgsaXaHPWA,3.0,"My expectations were fairly high for this place and ultimately I left somewhat disappointed (and $200 less in my wallet). What you are really paying for is the view here. While we didn't lay down a $200 deposit to guarantee a window seat, we did get one. I think this was because we ate so early on a Sat evening (5:30pm reservations). We were seated on the West side and the sun was setting. Fortunately I had my sunglasses with me although they did offer to pull down the shades for me as well. The views were definitely lovely but it likely would have been better had we gone later in the evening when the lights of the city were coming alive. 

Service was excellent throughout the entire meal. Our waitress took good care of my wife who is gluten free. We asked her what a few of the roads/bridges were that we were looking at, but she sort of guessed at it. You would thinking working there they would be required to know the more major landmarks out there. Oh well.

As for the food, that's what left me disappointed. I started with the Steakhouse Salad. I guess I just assumed there would be some meat in it, but sadly, there was none to be found. There were quite a few olives in there and unfortunately I'm not an olive fan, so ultimately I wasn't able to finish the salad. My wife's roasted shrimp though wasn't bad. For our entrees, she went with the Salmon while I had the Filet and Shortrib Duo. In the end, it was pretty good but it certainly didn't wow me or anything. I've had better meals and other restaurants in the city. At least the evening ended on a more positive note with dessert. My Lemon Tart was delicious and you can tell they have a pastry chef on site. Not many gluten free options for my wife, so she just had sorbet.",R2L,"50 S 16th St, Fl 37",Philadelphia,PA,19102,39.9516172612,-75.167190457,3.5,787.0,0.0,"{'RestaurantsAttire': ""u'dressy'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '3', 'GoodForKids': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForDancing': 'False', 'DogsAllowed': 'False'}","American (New), Lounges, Nightlife, Cocktail Bars, Bars, Restaurants",335.84615384615387
U529SYd1oeneHUeAAkVVTQ,3H1P83Jxi3_XYiHEJLj_dw,9gObo5ltOMo6UgsaXaHPWA,4.0,"Came here for my birthday and everything flowed so smoothly. I started off with a bottle of rose and never had an empty glass. My booth was in the corner and had a beautiful view of the city. We started out with the cheesesteak nachos and they were delicious. The chips were airy and made in house earlier that day. For my meal I had short rib with filet. The meat was so tender and cut so smoothly. I paired it with the Brussels sprouts and it was the most delicious thing I've had. They had wild rice in the middle and the right amount of saltiness. My waiter nick made sure our glasses were full the entire time and kept up with clearing the table. The dessert cake out with a happy birthday message. It was an expensive evening, but worth it for the atmosphere and high quality service.",R2L,"50 S 16th St, Fl 37",Philadelphia,PA,19102,39.9516172612,-75.167190457,3.5,787.0,0.0,"{'RestaurantsAttire': ""u'dressy'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '3', 'GoodForKids': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForDancing': 'False', 'DogsAllowed': 'False'}","American (New), Lounges, Nightlife, Cocktail Bars, Bars, Restaurants",335.84615384615387
8GZbCEMxrbqmRinDbfHWVQ,OkjeFppodgJP_CvB84cJYw,FHNIvNgh3fS7VZQq2Y3dsA,3.0,"After trying a few ramen places with crazy variety in their selections and stellar broth, I was not too excited about the ramen I got at Cheu.  Maybe it's a matter of taste, but personally, I was not a fan of their thick noodles, and extremely salty broth.  

The service was great, and they had a nice selection of beers!  The friend I went with loved it, and has been many times.  Honestly, I'm just sorry I wasn't a bigger fan.  But I hope others try it for themselves.  I might just be an oddball out on this one.",Cheu Noodle Bar,255 S 10th St,Philadelphia,PA,19107,39.9467949,-75.1577025,4.0,818.0,0.0,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'Caters': 'False', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'True'}","Asian Fusion, Tapas/Small Plates, American (New), Restaurants, Vietnamese, Korean, Noodles, Ramen, Japanese",335.84615384615387
uokSnXvyYQeXeJfsa0er5g,OkjeFppodgJP_CvB84cJYw,mUIBtlWNPD7sz3rGGWQ1RA,4.0,"We went to Kanella on a Sunday night not knowing that Sundays are special.  They do the meze/chef's tasting (no other options).  $35 for meat and $30 for vegetarian options.  Between two of us, we split one of each so we could try everything.  We did not regret it!

The meze is basically a tapas-style meal - where they serve about 5-6 tapas per order.  By the end of the night, we couldn't even keep track of what we had eaten.  Everything was flavorful, the right mixture of rich for certain dishes and light for more vegetarian options.  We tried octopus, lamb, chicken, bison... just the range was very impressive.  And we loved that they served most richer dishes on a bed of salad, or something else complimentary to the tastebuds.

 Sitting behind us was a group of regulars who come every Sunday, which we noticed right away and took it as a good sign.  

Service was great - servers were attentive and sat us right away at a table outside even though we had no reservations and had no idea they had a chef's tasting that night.  They just kept coming out with more and more food, so if you come, be prepared to be stuffed. 

Can't wait to go back for dessert (maybe skip the actual meal next time) and for their famous brunch another time! But for now, I can only highly recommend Kanella for dinner.",Kanella,1001 Spruce St,Philadelphia,PA,19107,39.9463322,-75.1579478,4.5,579.0,0.0,"{'GoodForKids': 'False', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BYOBCorkage': ""u'yes_corkage'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True'}","Mediterranean, Food, Greek, Restaurants, Breakfast & Brunch",335.84615384615387
MA5iblOZ4FWIQ_B3UBKKMA,HYvQKlH_LaPG8-FuJqTw1w,FHNIvNgh3fS7VZQq2Y3dsA,4.0,"Second visit even better than the first!!  Loved the butternut squash and goat cheese Rangoons, and the delightfully filling mushroom yakisoba. Amazing flavor, and a smoky , meaty feel though it is meatless. Then came the coconut curry ramen. Heaven in a bowl. 
My only complaint is when you have to wait for seating there is no way to hang by the bar without constantly feeling you are in The servers' way as they breeze by with deliciousness in bowls and plates. So worth the wait before heading to the theater. Plus, food comes out very quickly so we made the curtain, just barely, but with really happy tummies.",Cheu Noodle Bar,255 S 10th St,Philadelphia,PA,19107,39.9467949,-75.1577025,4.0,818.0,0.0,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'Caters': 'False', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'True'}","Asian Fusion, Tapas/Small Plates, American (New), Restaurants, Vietnamese, Korean, Noodles, Ramen, Japanese",335.84615384615387
0oN6AFhkj2IOf9gGpfZtxA,Mj8mM0pGHEsTLn5uuU9mdw,FHNIvNgh3fS7VZQq2Y3dsA,4.0,"I came here with a group of four and had a great experience. There are tons of interesting appetizers to try--we had dumplings with corn and mushrooms, wings, and some specials that are escaping me. Each of us also got an order of noodles. These are not chinatown noodle house portions, but they also aren't chinatown noodle house ingredients. Interesting, fresh, and tasty. Plus its a great deal and BYO to boot. Great addition to 10th street!",Cheu Noodle Bar,255 S 10th St,Philadelphia,PA,19107,39.9467949,-75.1577025,4.0,818.0,0.0,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'Caters': 'False', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'True'}","Asian Fusion, Tapas/Small Plates, American (New), Restaurants, Vietnamese, Korean, Noodles, Ramen, Japanese",335.84615384615387
WZ6NLa-llT0TvWAJ7tsvXQ,NwTbzfOu_kttjT4f2g2ZCg,FHNIvNgh3fS7VZQq2Y3dsA,5.0,"Happy hour here is great! We ordered the corn rangoons, which were a nice combination of savory and sweet, and the bulgogi dumplings, along with the happy hour cocktail special. If we had stopped there, the bill would have been $24. But the dumplings were so good we had to get another order and the cocktails were so good we had to each get (ahem) two more. And the food in general was so delicious that we wanted to try some entrees. The brisket ramen noodles were perfectly cooked and the meat was very tender. The shrimp dan dan noodles were peanutty and creamy. Service was very attentive and friendly and even with all the booze, the bill was more than reasonable. Can't wait to come back!",Cheu Noodle Bar,255 S 10th St,Philadelphia,PA,19107,39.9467949,-75.1577025,4.0,818.0,0.0,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'Caters': 'False', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'True'}","Asian Fusion, Tapas/Small Plates, American (New), Restaurants, Vietnamese, Korean, Noodles, Ramen, Japanese",335.84615384615387
ZzTqEhquwkCFeKlqj-4_EA,iIMCQ4CZcXdlmgruaO6WiQ,FHNIvNgh3fS7VZQq2Y3dsA,5.0,"This place blew my mind! My husband and I were craving ramen noodles for weeks and we went there hoping to get some tasty Ramen, little did we know that their food was unbelievably tasty. The flavors and the unexpected twist to their menu went above and beyond what we expected. 
I got the Brisket Ramen and my husband got the Lamb, they were both amazing but I highly recommend the Brisket. 
This is restaurant has moved to my top 3 places to eat at in Philly. OUTSTANDING food and great service!",Cheu Noodle Bar,255 S 10th St,Philadelphia,PA,19107,39.9467949,-75.1577025,4.0,818.0,0.0,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'Caters': 'False', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'True'}","Asian Fusion, Tapas/Small Plates, American (New), Restaurants, Vietnamese, Korean, Noodles, Ramen, Japanese",335.84615384615387
v3nFwwyqo-Qzy4ASa1OLxg,MEsAlfjx7NZo9vxN1Dd8YA,FHNIvNgh3fS7VZQq2Y3dsA,4.0,"Some foodie friends have been talking this place up to me so I finally decided to check it out, and it was definitely worth it.

The dumplings of the day were Pork and Mung Bean, and they were decent.  The dumpling dough is perfectly chewy and excellent as far as thickness.  The filling I thought was a little under seasoned, but when I rolled it around in the Chili Oil, it was quite tasty.

I also had the burger, which I thought was an unusual item to have on the menu for a noodle bar, but thought it would be interesting to try.  The burger is on more of a denser bread than a typical bun, and the mustard greens and acidic sauces worked great together.  The burger had a lot of Eastern flavors, but was still a burger, a well cooked one, at that.  Enjoyed a quick tasty lunch for 12 bucks.  As the temperatures rise this summer, I'll probably try the cold noodles and I think the ramen is calling for me this winter.",Cheu Noodle Bar,255 S 10th St,Philadelphia,PA,19107,39.9467949,-75.1577025,4.0,818.0,0.0,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'Caters': 'False', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'True'}","Asian Fusion, Tapas/Small Plates, American (New), Restaurants, Vietnamese, Korean, Noodles, Ramen, Japanese",335.84615384615387
sMLrs1zBiOwuB78xaJQdpA,USD9k93iOIB88v93B5iBcw,FHNIvNgh3fS7VZQq2Y3dsA,5.0,"Loved the noodles, charred brussels sprouts, beer options, decor, and service. The overall character is superb. When you have non-Asians run an Asian-themed noodle bar, greatness happens. Can't wait to come back.",Cheu Noodle Bar,255 S 10th St,Philadelphia,PA,19107,39.9467949,-75.1577025,4.0,818.0,0.0,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'Caters': 'False', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'True'}","Asian Fusion, Tapas/Small Plates, American (New), Restaurants, Vietnamese, Korean, Noodles, Ramen, Japanese",335.84615384615387
UNPmCP-KVQ9CHHSc8jJHtw,n4HJoICF6qE6ftuoKWzrcg,FHNIvNgh3fS7VZQq2Y3dsA,5.0,"The goal of the day was to fill our bellies with warm and tasty ramen, and I am so happy to say we did that a Cheu! My friends and I actually started with the Black Garlic Wings (6), which is great to share with 3 people. The wings were tangy and sweet, very flavorful, and I definitely recommend giving them a try. We also ordered the Butternut Rangoon, and can I just say that I could probably eat like twenty of those and be so happy with my life. They were so light and crispy, and absolutely addicting.

I ordered the Coconut Curry Noodles with a marinated egg. The the broth was so full of curry and a sweet coconut flavor, it was delicious! I also appreciated that the broth had a bit of heat to it, because the spicier the better in my opinion.The noodles were soft, and filling--so fun to slurp right up. 

For two apps, and three bowls, it came out to $26, including tip, and I was full for the rest of the day!Definitely recommend trying this spot if you're ever in the city and need something to warm you up. I will be back to Cheu sometime soon!",Cheu Noodle Bar,255 S 10th St,Philadelphia,PA,19107,39.9467949,-75.1577025,4.0,818.0,0.0,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'False', 'Caters': 'False', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'True'}","Asian Fusion, Tapas/Small Plates, American (New), Restaurants, Vietnamese, Korean, Noodles, Ramen, Japanese",335.84615384615387
